"DEMO_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","KGZ","Kyrgyzstan","2005","2005",2.5,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","KGZ","Kyrgyzstan","2006","2006",2.7,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","KGZ","Kyrgyzstan","2007","2007",2.8,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","KGZ","Kyrgyzstan","2008","2008",2.8,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","KGZ","Kyrgyzstan","2009","2009",2.9,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","KGZ","Kyrgyzstan","2010","2010",3.06,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","KGZ","Kyrgyzstan","2011","2011",3.1,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","KGZ","Kyrgyzstan","2012","2012",3.2,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LAO","Lao People's Democratic Republic","2000","2000",4.304,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LAO","Lao People's Democratic Republic","2001","2001",4.132,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LAO","Lao People's Democratic Republic","2002","2002",3.984,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LAO","Lao People's Democratic Republic","2003","2003",3.857,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LAO","Lao People's Democratic Republic","2004","2004",3.75,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LAO","Lao People's Democratic Republic","2005","2005",3.66,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LAO","Lao People's Democratic Republic","2006","2006",3.582,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LAO","Lao People's Democratic Republic","2007","2007",3.511,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LAO","Lao People's Democratic Republic","2008","2008",3.44,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LAO","Lao People's Democratic Republic","2009","2009",3.368,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LAO","Lao People's Democratic Republic","2010","2010",3.293,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LAO","Lao People's Democratic Republic","2011","2011",3.215,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LAO","Lao People's Democratic Republic","2012","2012",3.138,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LVA","Latvia","2000","2000",1.25,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LVA","Latvia","2001","2001",1.22,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LVA","Latvia","2002","2002",1.26,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LVA","Latvia","2003","2003",1.32,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LVA","Latvia","2004","2004",1.29,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LVA","Latvia","2005","2005",1.39,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LVA","Latvia","2006","2006",1.46,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LVA","Latvia","2007","2007",1.54,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LVA","Latvia","2008","2008",1.58,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LVA","Latvia","2009","2009",1.46,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LVA","Latvia","2010","2010",1.36,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LVA","Latvia","2011","2011",1.33,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LVA","Latvia","2012","2012",1.44,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBN","Lebanon","2000","2000",2.226,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBN","Lebanon","2001","2001",2.137,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBN","Lebanon","2002","2002",2.044,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBN","Lebanon","2003","2003",1.948,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBN","Lebanon","2004","2004",1.854,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBN","Lebanon","2005","2005",1.765,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBN","Lebanon","2006","2006",1.686,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBN","Lebanon","2007","2007",1.621,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBN","Lebanon","2008","2008",1.57,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBN","Lebanon","2009","2009",1.535,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBN","Lebanon","2010","2010",1.513,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBN","Lebanon","2011","2011",1.502,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBN","Lebanon","2012","2012",1.498,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LSO","Lesotho","2000","2000",4.089,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LSO","Lesotho","2001","2001",3.972,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LSO","Lesotho","2002","2002",3.856,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LSO","Lesotho","2003","2003",3.744,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LSO","Lesotho","2004","2004",3.64,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LSO","Lesotho","2005","2005",3.548,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LSO","Lesotho","2006","2006",3.473,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LSO","Lesotho","2007","2007",3.412,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LSO","Lesotho","2008","2008",3.366,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LSO","Lesotho","2009","2009",3.33,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LSO","Lesotho","2010","2010",3.303,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LSO","Lesotho","2011","2011",3.278,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LSO","Lesotho","2012","2012",3.253,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBR","Liberia","2000","2000",5.88,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBR","Liberia","2001","2001",5.804,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBR","Liberia","2002","2002",5.722,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBR","Liberia","2003","2003",5.635,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBR","Liberia","2004","2004",5.547,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBR","Liberia","2005","2005",5.456,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBR","Liberia","2006","2006",5.366,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBR","Liberia","2007","2007",5.277,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBR","Liberia","2008","2008",5.19,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBR","Liberia","2009","2009",5.105,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBR","Liberia","2010","2010",5.024,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBR","Liberia","2011","2011",4.945,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBR","Liberia","2012","2012",4.868,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBY","Libya","2000","2000",2.931,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBY","Libya","2001","2001",2.845,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBY","Libya","2002","2002",2.779,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBY","Libya","2003","2003",2.731,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBY","Libya","2004","2004",2.697,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBY","Libya","2005","2005",2.675,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBY","Libya","2006","2006",2.661,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBY","Libya","2007","2007",2.65,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBY","Libya","2008","2008",2.638,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBY","Libya","2009","2009",2.624,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBY","Libya","2010","2010",2.603,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBY","Libya","2011","2011",2.576,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LBY","Libya","2012","2012",2.543,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LIE","Liechtenstein","2000","2000",1.57,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LIE","Liechtenstein","2001","2001",1.52,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LIE","Liechtenstein","2002","2002",1.47,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LIE","Liechtenstein","2003","2003",1.36,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LIE","Liechtenstein","2004","2004",1.44,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LIE","Liechtenstein","2005","2005",1.49,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LIE","Liechtenstein","2006","2006",1.43,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LIE","Liechtenstein","2007","2007",1.42,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LIE","Liechtenstein","2008","2008",1.43,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LIE","Liechtenstein","2009","2009",1.71,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LIE","Liechtenstein","2010","2010",1.4,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LIE","Liechtenstein","2011","2011",1.69,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LIE","Liechtenstein","2012","2012",1.51,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LTU","Lithuania","2000","2000",1.39,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LTU","Lithuania","2001","2001",1.29,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LTU","Lithuania","2002","2002",1.23,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LTU","Lithuania","2003","2003",1.26,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LTU","Lithuania","2004","2004",1.27,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LTU","Lithuania","2005","2005",1.29,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LTU","Lithuania","2006","2006",1.33,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LTU","Lithuania","2007","2007",1.36,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LTU","Lithuania","2008","2008",1.45,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LTU","Lithuania","2009","2009",1.5,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LTU","Lithuania","2010","2010",1.5,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LTU","Lithuania","2011","2011",1.55,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","LTU","Lithuania","2012","2012",1.6,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MKD","The former Yugoslav Republic of Macedonia","2000","2000",1.723,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MKD","The former Yugoslav Republic of Macedonia","2001","2001",1.683,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MKD","The former Yugoslav Republic of Macedonia","2002","2002",1.643,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MKD","The former Yugoslav Republic of Macedonia","2003","2003",1.604,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MKD","The former Yugoslav Republic of Macedonia","2004","2004",1.565,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MKD","The former Yugoslav Republic of Macedonia","2005","2005",1.53,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MKD","The former Yugoslav Republic of Macedonia","2006","2006",1.5,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MKD","The former Yugoslav Republic of Macedonia","2007","2007",1.479,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MKD","The former Yugoslav Republic of Macedonia","2008","2008",1.467,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MKD","The former Yugoslav Republic of Macedonia","2009","2009",1.465,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MKD","The former Yugoslav Republic of Macedonia","2010","2010",1.471,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MKD","The former Yugoslav Republic of Macedonia","2011","2011",1.482,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MKD","The former Yugoslav Republic of Macedonia","2012","2012",1.497,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDG","Madagascar","2000","2000",5.548,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDG","Madagascar","2001","2001",5.443,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDG","Madagascar","2002","2002",5.337,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDG","Madagascar","2003","2003",5.233,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDG","Madagascar","2004","2004",5.133,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDG","Madagascar","2005","2005",5.039,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDG","Madagascar","2006","2006",4.952,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDG","Madagascar","2007","2007",4.87,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDG","Madagascar","2008","2008",4.794,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDG","Madagascar","2009","2009",4.722,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDG","Madagascar","2010","2010",4.654,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDG","Madagascar","2011","2011",4.59,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDG","Madagascar","2012","2012",4.528,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MWI","Malawi","2000","2000",6.25,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MWI","Malawi","2001","2001",6.194,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MWI","Malawi","2002","2002",6.138,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MWI","Malawi","2003","2003",6.083,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MWI","Malawi","2004","2004",6.028,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MWI","Malawi","2005","2005",5.969,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MWI","Malawi","2006","2006",5.901,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MWI","Malawi","2007","2007",5.823,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MWI","Malawi","2008","2008",5.734,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MWI","Malawi","2009","2009",5.636,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MWI","Malawi","2010","2010",5.531,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MWI","Malawi","2011","2011",5.423,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MWI","Malawi","2012","2012",5.318,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MYS","Malaysia","2000","2000",2.825,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MYS","Malaysia","2001","2001",2.683,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MYS","Malaysia","2002","2002",2.545,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MYS","Malaysia","2003","2003",2.418,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MYS","Malaysia","2004","2004",2.307,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MYS","Malaysia","2005","2005",2.217,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MYS","Malaysia","2006","2006",2.146,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MYS","Malaysia","2007","2007",2.093,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MYS","Malaysia","2008","2008",2.051,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MYS","Malaysia","2009","2009",2.021,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MYS","Malaysia","2010","2010",1.998,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MYS","Malaysia","2011","2011",1.982,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MYS","Malaysia","2012","2012",1.968,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDV","Maldives","2000","2000",2.945,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDV","Maldives","2001","2001",2.77,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDV","Maldives","2002","2002",2.627,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDV","Maldives","2003","2003",2.51,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDV","Maldives","2004","2004",2.418,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDV","Maldives","2005","2005",2.347,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDV","Maldives","2006","2006",2.295,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDV","Maldives","2007","2007",2.261,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDV","Maldives","2008","2008",2.238,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDV","Maldives","2009","2009",2.222,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDV","Maldives","2010","2010",2.209,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDV","Maldives","2011","2011",2.194,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDV","Maldives","2012","2012",2.175,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MLI","Mali","2000","2000",6.897,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MLI","Mali","2001","2001",6.878,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MLI","Mali","2002","2002",6.861,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MLI","Mali","2003","2003",6.842,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MLI","Mali","2004","2004",6.821,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MLI","Mali","2005","2005",6.794,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MLI","Mali","2006","2006",6.76,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MLI","Mali","2007","2007",6.719,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MLI","Mali","2008","2008",6.67,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MLI","Mali","2009","2009",6.612,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MLI","Mali","2010","2010",6.547,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MLI","Mali","2011","2011",6.474,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MLI","Mali","2012","2012",6.396,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MLT","Malta","2000","2000",1.7,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MLT","Malta","2001","2001",1.48,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MLT","Malta","2002","2002",1.45,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MLT","Malta","2003","2003",1.48,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MLT","Malta","2004","2004",1.4,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MLT","Malta","2005","2005",1.38,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MLT","Malta","2006","2006",1.36,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MLT","Malta","2007","2007",1.35,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MLT","Malta","2008","2008",1.43,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MLT","Malta","2009","2009",1.42,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MLT","Malta","2010","2010",1.36,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MLT","Malta","2011","2011",1.45,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MLT","Malta","2012","2012",1.43,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MHL","Marshall Islands","2005","2005",4.5,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MHL","Marshall Islands","2006","2006",4.5,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MHL","Marshall Islands","2007","2007",4.5,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MHL","Marshall Islands","2011","2011",4.05,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MRT","Mauritania","2000","2000",5.403,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MRT","Mauritania","2001","2001",5.344,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MRT","Mauritania","2002","2002",5.286,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MRT","Mauritania","2003","2003",5.228,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MRT","Mauritania","2004","2004",5.171,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MRT","Mauritania","2005","2005",5.114,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MRT","Mauritania","2006","2006",5.058,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MRT","Mauritania","2007","2007",5.002,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MRT","Mauritania","2008","2008",4.947,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MRT","Mauritania","2009","2009",4.891,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MRT","Mauritania","2010","2010",4.835,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MRT","Mauritania","2011","2011",4.778,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MRT","Mauritania","2012","2012",4.721,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MUS","Mauritius","2000","2000",1.99,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MUS","Mauritius","2001","2001",1.91,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MUS","Mauritius","2002","2002",1.94,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MUS","Mauritius","2003","2003",1.87,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MUS","Mauritius","2004","2004",1.92,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MUS","Mauritius","2005","2005",1.88,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MUS","Mauritius","2006","2006",1.77,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MUS","Mauritius","2007","2007",1.74,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MUS","Mauritius","2008","2008",1.67,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MUS","Mauritius","2009","2009",1.59,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MUS","Mauritius","2010","2010",1.57,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MUS","Mauritius","2011","2011",1.55,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MUS","Mauritius","2012","2012",1.54,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","FSM","Micronesia (Federated States of)","2000","2000",4.3,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","FSM","Micronesia (Federated States of)","2001","2001",4.204,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","FSM","Micronesia (Federated States of)","2002","2002",4.105,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","FSM","Micronesia (Federated States of)","2003","2003",4.007,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","FSM","Micronesia (Federated States of)","2004","2004",3.912,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","FSM","Micronesia (Federated States of)","2005","2005",3.823,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","FSM","Micronesia (Federated States of)","2006","2006",3.739,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","FSM","Micronesia (Federated States of)","2007","2007",3.661,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","FSM","Micronesia (Federated States of)","2008","2008",3.589,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","FSM","Micronesia (Federated States of)","2009","2009",3.522,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","FSM","Micronesia (Federated States of)","2010","2010",3.46,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","FSM","Micronesia (Federated States of)","2011","2011",3.402,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","FSM","Micronesia (Federated States of)","2012","2012",3.347,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDA","Republic of Moldova","2000","2000",1.568,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDA","Republic of Moldova","2001","2001",1.535,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDA","Republic of Moldova","2002","2002",1.511,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDA","Republic of Moldova","2003","2003",1.497,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDA","Republic of Moldova","2004","2004",1.489,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDA","Republic of Moldova","2005","2005",1.487,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDA","Republic of Moldova","2006","2006",1.487,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDA","Republic of Moldova","2007","2007",1.488,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDA","Republic of Moldova","2008","2008",1.487,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDA","Republic of Moldova","2009","2009",1.483,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","MDA","Republic of Moldova","2010","2010",1.477,,
