"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value"
"20001","Researchers (FTE) - Total ","LTU","Lithuania","2003","2003",6606
"20001","Researchers (FTE) - Total ","LTU","Lithuania","2004","2004",7356
"20001","Researchers (FTE) - Total ","LTU","Lithuania","2005","2005",7637
"20001","Researchers (FTE) - Total ","LTU","Lithuania","2006","2006",7980
"20001","Researchers (FTE) - Total ","LTU","Lithuania","2007","2007",8467
"20001","Researchers (FTE) - Total ","LTU","Lithuania","2008","2008",8433
"20001","Researchers (FTE) - Total ","LTU","Lithuania","2009","2009",8490
"20001","Researchers (FTE) - Total ","LTU","Lithuania","2010","2010",8599
"20001","Researchers (FTE) - Total ","LTU","Lithuania","2011","2011",8390
"20001","Researchers (FTE) - Total ","LTU","Lithuania","2012","2012",8023
"20001","Researchers (FTE) - Total ","LTU","Lithuania","2013","2013",8557
"20001","Researchers (FTE) - Total ","MKD","The former Yugoslav Republic of Macedonia","1997","1997",1224
"20001","Researchers (FTE) - Total ","MKD","The former Yugoslav Republic of Macedonia","1998","1998",1375
"20001","Researchers (FTE) - Total ","MKD","The former Yugoslav Republic of Macedonia","1999","1999",1356
"20001","Researchers (FTE) - Total ","MKD","The former Yugoslav Republic of Macedonia","2000","2000",1325
"20001","Researchers (FTE) - Total ","MKD","The former Yugoslav Republic of Macedonia","2001","2001",1240
"20001","Researchers (FTE) - Total ","MKD","The former Yugoslav Republic of Macedonia","2002","2002",1164
"20001","Researchers (FTE) - Total ","MKD","The former Yugoslav Republic of Macedonia","2003","2003",1118
"20001","Researchers (FTE) - Total ","MKD","The former Yugoslav Republic of Macedonia","2004","2004",1069
"20001","Researchers (FTE) - Total ","MKD","The former Yugoslav Republic of Macedonia","2005","2005",1113
"20001","Researchers (FTE) - Total ","MKD","The former Yugoslav Republic of Macedonia","2006","2006",1062
"20001","Researchers (FTE) - Total ","MKD","The former Yugoslav Republic of Macedonia","2007","2007",1038
"20001","Researchers (FTE) - Total ","MKD","The former Yugoslav Republic of Macedonia","2008","2008",968
"20001","Researchers (FTE) - Total ","MKD","The former Yugoslav Republic of Macedonia","2009","2009",893
"20001","Researchers (FTE) - Total ","MKD","The former Yugoslav Republic of Macedonia","2010","2010",1102
"20001","Researchers (FTE) - Total ","MKD","The former Yugoslav Republic of Macedonia","2011","2011",923
"20001","Researchers (FTE) - Total ","MKD","The former Yugoslav Republic of Macedonia","2012","2012",1269
"20001","Researchers (FTE) - Total ","MKD","The former Yugoslav Republic of Macedonia","2013","2013",1402
"20001","Researchers (FTE) - Total ","MDG","Madagascar","1998","1998",213
"20001","Researchers (FTE) - Total ","MDG","Madagascar","1999","1999",227
"20001","Researchers (FTE) - Total ","MDG","Madagascar","2000","2000",240
"20001","Researchers (FTE) - Total ","MDG","Madagascar","2001","2001",822
"20001","Researchers (FTE) - Total ","MDG","Madagascar","2002","2002",788
"20001","Researchers (FTE) - Total ","MDG","Madagascar","2003","2003",814
"20001","Researchers (FTE) - Total ","MDG","Madagascar","2004","2004",848
"20001","Researchers (FTE) - Total ","MDG","Madagascar","2005","2005",879
"20001","Researchers (FTE) - Total ","MDG","Madagascar","2006","2006",899
"20001","Researchers (FTE) - Total ","MDG","Madagascar","2007","2007",937
"20001","Researchers (FTE) - Total ","MDG","Madagascar","2008","2008",930
"20001","Researchers (FTE) - Total ","MDG","Madagascar","2009","2009",930
"20001","Researchers (FTE) - Total ","MDG","Madagascar","2010","2010",1099
"20001","Researchers (FTE) - Total ","MDG","Madagascar","2011","2011",1106
"20001","Researchers (FTE) - Total ","MWI","Malawi","2007","2007",406
"20001","Researchers (FTE) - Total ","MWI","Malawi","2010","2010",732
"20001","Researchers (FTE) - Total ","MYS","Malaysia","1996","1996",1894
"20001","Researchers (FTE) - Total ","MYS","Malaysia","1998","1998",3416
"20001","Researchers (FTE) - Total ","MYS","Malaysia","2000","2000",6423
"20001","Researchers (FTE) - Total ","MYS","Malaysia","2002","2002",7157
"20001","Researchers (FTE) - Total ","MYS","Malaysia","2004","2004",12670
"20001","Researchers (FTE) - Total ","MYS","Malaysia","2006","2006",9694
"20001","Researchers (FTE) - Total ","MYS","Malaysia","2008","2008",16345
"20001","Researchers (FTE) - Total ","MYS","Malaysia","2009","2009",29608
"20001","Researchers (FTE) - Total ","MYS","Malaysia","2010","2010",41253
"20001","Researchers (FTE) - Total ","MYS","Malaysia","2011","2011",47242
"20001","Researchers (FTE) - Total ","MYS","Malaysia","2012","2012",52052
"20001","Researchers (FTE) - Total ","MLI","Mali","2006","2006",513
"20001","Researchers (FTE) - Total ","MLI","Mali","2010","2010",443
"20001","Researchers (FTE) - Total ","MLT","Malta","2002","2002",272
"20001","Researchers (FTE) - Total ","MLT","Malta","2003","2003",276
"20001","Researchers (FTE) - Total ","MLT","Malta","2004","2004",436
"20001","Researchers (FTE) - Total ","MLT","Malta","2005","2005",479
"20001","Researchers (FTE) - Total ","MLT","Malta","2006","2006",521
"20001","Researchers (FTE) - Total ","MLT","Malta","2007","2007",492
"20001","Researchers (FTE) - Total ","MLT","Malta","2008","2008",541
"20001","Researchers (FTE) - Total ","MLT","Malta","2009","2009",494
"20001","Researchers (FTE) - Total ","MLT","Malta","2010","2010",599
"20001","Researchers (FTE) - Total ","MLT","Malta","2011","2011",759
"20001","Researchers (FTE) - Total ","MLT","Malta","2012","2012",848
"20001","Researchers (FTE) - Total ","MLT","Malta","2013","2013",878
"20001","Researchers (FTE) - Total ","MDA","Republic of Moldova","2003","2003",2737
"20001","Researchers (FTE) - Total ","MDA","Republic of Moldova","2004","2004",2725
"20001","Researchers (FTE) - Total ","MDA","Republic of Moldova","2005","2005",2583
"20001","Researchers (FTE) - Total ","MDA","Republic of Moldova","2006","2006",2507
"20001","Researchers (FTE) - Total ","MDA","Republic of Moldova","2007","2007",2592
"20001","Researchers (FTE) - Total ","MDA","Republic of Moldova","2008","2008",2933
"20001","Researchers (FTE) - Total ","MDA","Republic of Moldova","2009","2009",2861
"20001","Researchers (FTE) - Total ","MDA","Republic of Moldova","2010","2010",2709
"20001","Researchers (FTE) - Total ","MDA","Republic of Moldova","2011","2011",2767
"20001","Researchers (FTE) - Total ","MDA","Republic of Moldova","2012","2012",2736
"20001","Researchers (FTE) - Total ","MDA","Republic of Moldova","2013","2013",2623
"20001","Researchers (FTE) - Total ","MCO","Monaco","2004","2004",9
"20001","Researchers (FTE) - Total ","MCO","Monaco","2005","2005",10
"20001","Researchers (FTE) - Total ","MAR","Morocco","2006","2006",19972
"20001","Researchers (FTE) - Total ","MAR","Morocco","2007","2007",19964
"20001","Researchers (FTE) - Total ","MAR","Morocco","2008","2008",20703
"20001","Researchers (FTE) - Total ","MAR","Morocco","2010","2010",23280
"20001","Researchers (FTE) - Total ","MAR","Morocco","2011","2011",27714
"20001","Researchers (FTE) - Total ","MOZ","Mozambique","2006","2006",337
"20001","Researchers (FTE) - Total ","MOZ","Mozambique","2008","2008",444
"20001","Researchers (FTE) - Total ","MOZ","Mozambique","2009","2009",273
"20001","Researchers (FTE) - Total ","MOZ","Mozambique","2010","2010",912
"20001","Researchers (FTE) - Total ","MMR","Myanmar","1997","1997",329
"20001","Researchers (FTE) - Total ","MMR","Myanmar","1998","1998",336
"20001","Researchers (FTE) - Total ","MMR","Myanmar","1999","1999",510
"20001","Researchers (FTE) - Total ","MMR","Myanmar","2001","2001",574
"20001","Researchers (FTE) - Total ","MMR","Myanmar","2002","2002",837
"20001","Researchers (FTE) - Total ","NPL","Nepal","2002","2002",1500,"+","National Estimation"
"20001","Researchers (FTE) - Total ","NIC","Nicaragua","1997","1997",340
"20001","Researchers (FTE) - Total ","NER","Niger","2001","2001",109
"20001","Researchers (FTE) - Total ","NER","Niger","2002","2002",104
"20001","Researchers (FTE) - Total ","NER","Niger","2003","2003",100
"20001","Researchers (FTE) - Total ","NER","Niger","2004","2004",106
"20001","Researchers (FTE) - Total ","NER","Niger","2005","2005",101
"20001","Researchers (FTE) - Total ","NGA","Nigeria","2007","2007",5677
"20001","Researchers (FTE) - Total ","PSE","Palestine","2007","2007",280
"20001","Researchers (FTE) - Total ","PSE","Palestine","2008","2008",363
"20001","Researchers (FTE) - Total ","PSE","Palestine","2009","2009",567
"20001","Researchers (FTE) - Total ","PSE","Palestine","2010","2010",1312
"20001","Researchers (FTE) - Total ","PSE","Palestine","2013","2013",2492
"20001","Researchers (FTE) - Total ","PAK","Pakistan","1997","1997",9977
"20001","Researchers (FTE) - Total ","PAK","Pakistan","2005","2005",12689
"20001","Researchers (FTE) - Total ","PAK","Pakistan","2007","2007",26338
"20001","Researchers (FTE) - Total ","PAK","Pakistan","2009","2009",27602
"20001","Researchers (FTE) - Total ","PAK","Pakistan","2011","2011",26223
"20001","Researchers (FTE) - Total ","PAK","Pakistan","2013","2013",30244
"20001","Researchers (FTE) - Total ","PAN","Panama","1996","1996",313
"20001","Researchers (FTE) - Total ","PAN","Panama","1997","1997",327
"20001","Researchers (FTE) - Total ","PAN","Panama","1998","1998",461
"20001","Researchers (FTE) - Total ","PAN","Panama","1999","1999",288
"20001","Researchers (FTE) - Total ","PAN","Panama","2000","2000",286
"20001","Researchers (FTE) - Total ","PAN","Panama","2001","2001",276
"20001","Researchers (FTE) - Total ","PAN","Panama","2002","2002",297
"20001","Researchers (FTE) - Total ","PAN","Panama","2003","2003",304
"20001","Researchers (FTE) - Total ","PAN","Panama","2004","2004",277
"20001","Researchers (FTE) - Total ","PAN","Panama","2005","2005",344
"20001","Researchers (FTE) - Total ","PAN","Panama","2006","2006",356
"20001","Researchers (FTE) - Total ","PAN","Panama","2007","2007",572
"20001","Researchers (FTE) - Total ","PAN","Panama","2008","2008",463
"20001","Researchers (FTE) - Total ","PAN","Panama","2009","2009",394
"20001","Researchers (FTE) - Total ","PAN","Panama","2011","2011",438
"20001","Researchers (FTE) - Total ","PRY","Paraguay","2001","2001",481
"20001","Researchers (FTE) - Total ","PRY","Paraguay","2002","2002",455
"20001","Researchers (FTE) - Total ","PRY","Paraguay","2003","2003",458
"20001","Researchers (FTE) - Total ","PRY","Paraguay","2004","2004",495
"20001","Researchers (FTE) - Total ","PRY","Paraguay","2005","2005",419
"20001","Researchers (FTE) - Total ","PRY","Paraguay","2008","2008",466
"20001","Researchers (FTE) - Total ","PRY","Paraguay","2011","2011",317
"20001","Researchers (FTE) - Total ","PRY","Paraguay","2012","2012",1081
"20001","Researchers (FTE) - Total ","PHL","Philippines","2003","2003",5860
"20001","Researchers (FTE) - Total ","PHL","Philippines","2005","2005",6896
"20001","Researchers (FTE) - Total ","PHL","Philippines","2007","2007",6957
"20001","Researchers (FTE) - Total ","PRI","Puerto Rico","2013","2013",960
"20001","Researchers (FTE) - Total ","ROU","Romania","1996","1996",30303
"20001","Researchers (FTE) - Total ","ROU","Romania","1997","1997",28431
"20001","Researchers (FTE) - Total ","ROU","Romania","1998","1998",27494
"20001","Researchers (FTE) - Total ","ROU","Romania","1999","1999",23473
"20001","Researchers (FTE) - Total ","ROU","Romania","2000","2000",20476
"20001","Researchers (FTE) - Total ","ROU","Romania","2001","2001",19726
"20001","Researchers (FTE) - Total ","ROU","Romania","2002","2002",20286
"20001","Researchers (FTE) - Total ","ROU","Romania","2003","2003",20965
"20001","Researchers (FTE) - Total ","ROU","Romania","2004","2004",21257
"20001","Researchers (FTE) - Total ","ROU","Romania","2005","2005",22958
"20001","Researchers (FTE) - Total ","ROU","Romania","2006","2006",19021
"20001","Researchers (FTE) - Total ","ROU","Romania","2007","2007",18808
"20001","Researchers (FTE) - Total ","ROU","Romania","2008","2008",19394
"20001","Researchers (FTE) - Total ","ROU","Romania","2009","2009",19271
"20001","Researchers (FTE) - Total ","ROU","Romania","2010","2010",19780
"20001","Researchers (FTE) - Total ","ROU","Romania","2011","2011",16080
"20001","Researchers (FTE) - Total ","ROU","Romania","2012","2012",18016
"20001","Researchers (FTE) - Total ","ROU","Romania","2013","2013",18704
"20001","Researchers (FTE) - Total ","RUS","Russian Federation","1996","1996",562070
"20001","Researchers (FTE) - Total ","RUS","Russian Federation","1997","1997",532469
"20001","Researchers (FTE) - Total ","RUS","Russian Federation","1998","1998",492494
"20001","Researchers (FTE) - Total ","RUS","Russian Federation","1999","1999",497030
"20001","Researchers (FTE) - Total ","RUS","Russian Federation","2000","2000",506420
"20001","Researchers (FTE) - Total ","RUS","Russian Federation","2001","2001",505778
"20001","Researchers (FTE) - Total ","RUS","Russian Federation","2002","2002",491944
"20001","Researchers (FTE) - Total ","RUS","Russian Federation","2003","2003",487477
"20001","Researchers (FTE) - Total ","RUS","Russian Federation","2004","2004",477647
"20001","Researchers (FTE) - Total ","RUS","Russian Federation","2005","2005",464577
"20001","Researchers (FTE) - Total ","RUS","Russian Federation","2006","2006",464357
"20001","Researchers (FTE) - Total ","RUS","Russian Federation","2007","2007",469076
"20001","Researchers (FTE) - Total ","RUS","Russian Federation","2008","2008",451213
"20001","Researchers (FTE) - Total ","RUS","Russian Federation","2009","2009",442263
"20001","Researchers (FTE) - Total ","RUS","Russian Federation","2010","2010",442071
"20001","Researchers (FTE) - Total ","RUS","Russian Federation","2011","2011",447579
"20001","Researchers (FTE) - Total ","RUS","Russian Federation","2012","2012",443269
"20001","Researchers (FTE) - Total ","RUS","Russian Federation","2013","2013",440581
"20001","Researchers (FTE) - Total ","RWA","Rwanda","2008","2008",104
"20001","Researchers (FTE) - Total ","RWA","Rwanda","2009","2009",123
"20001","Researchers (FTE) - Total ","SHN","Saint Helena","1998","1998",3
"20001","Researchers (FTE) - Total ","SHN","Saint Helena","1999","1999",4
"20001","Researchers (FTE) - Total ","SHN","Saint Helena","2000","2000",2
"20001","Researchers (FTE) - Total ","SEN","Senegal","2006","2006",3011,"+","National Estimation"
"20001","Researchers (FTE) - Total ","SEN","Senegal","2007","2007",3277,"+","National Estimation"
"20001","Researchers (FTE) - Total ","SEN","Senegal","2008","2008",4527
"20001","Researchers (FTE) - Total ","SEN","Senegal","2010","2010",4679
"20001","Researchers (FTE) - Total ","SYC","Seychelles","2005","2005",13
"20001","Researchers (FTE) - Total ","SGP","Singapore","1996","1996",9108
"20001","Researchers (FTE) - Total ","SGP","Singapore","1997","1997",9704
"20001","Researchers (FTE) - Total ","SGP","Singapore","1998","1998",11396
"20001","Researchers (FTE) - Total ","SGP","Singapore","1999","1999",12598
"20001","Researchers (FTE) - Total ","SGP","Singapore","2000","2000",16633
"20001","Researchers (FTE) - Total ","SGP","Singapore","2001","2001",16740
"20001","Researchers (FTE) - Total ","SGP","Singapore","2002","2002",18120
"20001","Researchers (FTE) - Total ","SGP","Singapore","2003","2003",20024
"20001","Researchers (FTE) - Total ","SGP","Singapore","2004","2004",21359
"20001","Researchers (FTE) - Total ","SGP","Singapore","2005","2005",23789
"20001","Researchers (FTE) - Total ","SGP","Singapore","2006","2006",25033
"20001","Researchers (FTE) - Total ","SGP","Singapore","2007","2007",27301
"20001","Researchers (FTE) - Total ","SGP","Singapore","2008","2008",27841
"20001","Researchers (FTE) - Total ","SGP","Singapore","2009","2009",30530
"20001","Researchers (FTE) - Total ","SGP","Singapore","2010","2010",32031
"20001","Researchers (FTE) - Total ","SGP","Singapore","2011","2011",33719
"20001","Researchers (FTE) - Total ","SGP","Singapore","2012","2012",34141
"20001","Researchers (FTE) - Total ","SVN","Slovenia","1996","1996",4489
"20001","Researchers (FTE) - Total ","SVN","Slovenia","1997","1997",4022
"20001","Researchers (FTE) - Total ","SVN","Slovenia","1998","1998",4285
"20001","Researchers (FTE) - Total ","SVN","Slovenia","1999","1999",4427
"20001","Researchers (FTE) - Total ","SVN","Slovenia","2000","2000",4336
"20001","Researchers (FTE) - Total ","SVN","Slovenia","2001","2001",4498
"20001","Researchers (FTE) - Total ","SVN","Slovenia","2002","2002",4642
"20001","Researchers (FTE) - Total ","SVN","Slovenia","2003","2003",3775
"20001","Researchers (FTE) - Total ","SVN","Slovenia","2004","2004",4030
"20001","Researchers (FTE) - Total ","SVN","Slovenia","2005","2005",5253
"20001","Researchers (FTE) - Total ","SVN","Slovenia","2006","2006",5857
"20001","Researchers (FTE) - Total ","SVN","Slovenia","2007","2007",6250
"20001","Researchers (FTE) - Total ","SVN","Slovenia","2008","2008",7032
"20001","Researchers (FTE) - Total ","SVN","Slovenia","2009","2009",7446
"20001","Researchers (FTE) - Total ","SVN","Slovenia","2010","2010",7703
"20001","Researchers (FTE) - Total ","SVN","Slovenia","2011","2011",8774
"20001","Researchers (FTE) - Total ","SVN","Slovenia","2012","2012",8884
"20001","Researchers (FTE) - Total ","SVN","Slovenia","2013","2013",8707
"20001","Researchers (FTE) - Total ","ZAF","South Africa","1997","1997",8533
"20001","Researchers (FTE) - Total ","ZAF","South Africa","2001","2001",14182
"20001","Researchers (FTE) - Total ","ZAF","South Africa","2003","2003",14131
"20001","Researchers (FTE) - Total ","ZAF","South Africa","2004","2004",17915
"20001","Researchers (FTE) - Total ","ZAF","South Africa","2005","2005",17303
"20001","Researchers (FTE) - Total ","ZAF","South Africa","2006","2006",18573
"20001","Researchers (FTE) - Total ","ZAF","South Africa","2007","2007",19320
"20001","Researchers (FTE) - Total ","ZAF","South Africa","2008","2008",19384
"20001","Researchers (FTE) - Total ","ZAF","South Africa","2009","2009",19793
"20001","Researchers (FTE) - Total ","ZAF","South Africa","2010","2010",18720
"20001","Researchers (FTE) - Total ","ZAF","South Africa","2011","2011",20115
"20001","Researchers (FTE) - Total ","ZAF","South Africa","2012","2012",21383
"20001","Researchers (FTE) - Total ","LKA","Sri Lanka","1996","1996",3448
"20001","Researchers (FTE) - Total ","LKA","Sri Lanka","2000","2000",2537,"+","National Estimation"
"20001","Researchers (FTE) - Total ","LKA","Sri Lanka","2004","2004",2679
"20001","Researchers (FTE) - Total ","LKA","Sri Lanka","2006","2006",1833
"20001","Researchers (FTE) - Total ","LKA","Sri Lanka","2008","2008",1972
"20001","Researchers (FTE) - Total ","LKA","Sri Lanka","2010","2010",2140
"20001","Researchers (FTE) - Total ","THA","Thailand","1996","1996",6038
"20001","Researchers (FTE) - Total ","THA","Thailand","1997","1997",4409
"20001","Researchers (FTE) - Total ","THA","Thailand","1999","1999",10418
"20001","Researchers (FTE) - Total ","THA","Thailand","2001","2001",17710
"20001","Researchers (FTE) - Total ","THA","Thailand","2003","2003",18114
"20001","Researchers (FTE) - Total ","THA","Thailand","2005","2005",20506
"20001","Researchers (FTE) - Total ","THA","Thailand","2007","2007",21392
"20001","Researchers (FTE) - Total ","THA","Thailand","2009","2009",22000
"20001","Researchers (FTE) - Total ","THA","Thailand","2011","2011",36360
"20001","Researchers (FTE) - Total ","TGO","Togo","2003","2003",142
"20001","Researchers (FTE) - Total ","TGO","Togo","2004","2004",137
"20001","Researchers (FTE) - Total ","TGO","Togo","2005","2005",186
"20001","Researchers (FTE) - Total ","TGO","Togo","2006","2006",136
"20001","Researchers (FTE) - Total ","TGO","Togo","2007","2007",216
"20001","Researchers (FTE) - Total ","TGO","Togo","2010","2010",220
"20001","Researchers (FTE) - Total ","TGO","Togo","2011","2011",227
"20001","Researchers (FTE) - Total ","TGO","Togo","2012","2012",242
"20001","Researchers (FTE) - Total ","TUN","Tunisia","2001","2001",5081
"20001","Researchers (FTE) - Total ","TUN","Tunisia","2002","2002",5634
"20001","Researchers (FTE) - Total ","TUN","Tunisia","2003","2003",6683
"20001","Researchers (FTE) - Total ","TUN","Tunisia","2004","2004",8038
"20001","Researchers (FTE) - Total ","TUN","Tunisia","2005","2005",9015
"20001","Researchers (FTE) - Total ","TUN","Tunisia","2006","2006",9264
"20001","Researchers (FTE) - Total ","TUN","Tunisia","2007","2007",9629
"20001","Researchers (FTE) - Total ","TUN","Tunisia","2008","2008",10740
"20001","Researchers (FTE) - Total ","TUN","Tunisia","2009","2009",13300
"20001","Researchers (FTE) - Total ","TUN","Tunisia","2010","2010",13471
"20001","Researchers (FTE) - Total ","TUN","Tunisia","2011","2011",13609
"20001","Researchers (FTE) - Total ","TUN","Tunisia","2012","2012",15159
"20001","Researchers (FTE) - Total ","UKR","Ukraine","2006","2006",68764
"20001","Researchers (FTE) - Total ","UKR","Ukraine","2007","2007",67493
"20001","Researchers (FTE) - Total ","UKR","Ukraine","2008","2008",65928
"20001","Researchers (FTE) - Total ","UKR","Ukraine","2009","2009",61858
"20001","Researchers (FTE) - Total ","UKR","Ukraine","2010","2010",60812
"20001","Researchers (FTE) - Total ","UKR","Ukraine","2011","2011",57387
"20001","Researchers (FTE) - Total ","UKR","Ukraine","2012","2012",55955
"20001","Researchers (FTE) - Total ","UKR","Ukraine","2013","2013",52626
"20001","Researchers (FTE) - Total ","URY","Uruguay","1999","1999",724
"20001","Researchers (FTE) - Total ","URY","Uruguay","2000","2000",922
"20001","Researchers (FTE) - Total ","URY","Uruguay","2002","2002",1242
"20001","Researchers (FTE) - Total ","URY","Uruguay","2008","2008",917
"20001","Researchers (FTE) - Total ","URY","Uruguay","2009","2009",1617
"20001","Researchers (FTE) - Total ","URY","Uruguay","2010","2010",1853
"20001","Researchers (FTE) - Total ","URY","Uruguay","2011","2011",1777
"20001","Researchers (FTE) - Total ","URY","Uruguay","2012","2012",1825
"20001","Researchers (FTE) - Total ","URY","Uruguay","2013","2013",1803
"20001","Researchers (FTE) - Total ","VEN","Venezuela (Bolivarian Republic of)","1998","1998",1159
"20001","Researchers (FTE) - Total ","VEN","Venezuela (Bolivarian Republic of)","1999","1999",1336
"20001","Researchers (FTE) - Total ","VEN","Venezuela (Bolivarian Republic of)","2000","2000",1495
"20001","Researchers (FTE) - Total ","VEN","Venezuela (Bolivarian Republic of)","2001","2001",1761
"20001","Researchers (FTE) - Total ","VEN","Venezuela (Bolivarian Republic of)","2002","2002",1761
"20001","Researchers (FTE) - Total ","VEN","Venezuela (Bolivarian Republic of)","2003","2003",2450
"20001","Researchers (FTE) - Total ","VEN","Venezuela (Bolivarian Republic of)","2004","2004",2749
"20001","Researchers (FTE) - Total ","VEN","Venezuela (Bolivarian Republic of)","2005","2005",3248
"20001","Researchers (FTE) - Total ","VEN","Venezuela (Bolivarian Republic of)","2006","2006",3977
"20001","Researchers (FTE) - Total ","VEN","Venezuela (Bolivarian Republic of)","2007","2007",4503
"20001","Researchers (FTE) - Total ","VEN","Venezuela (Bolivarian Republic of)","2008","2008",5261
"20001","Researchers (FTE) - Total ","VEN","Venezuela (Bolivarian Republic of)","2009","2009",5209
"20001","Researchers (FTE) - Total ","VEN","Venezuela (Bolivarian Republic of)","2010","2010",5803
"20001","Researchers (FTE) - Total ","VEN","Venezuela (Bolivarian Republic of)","2011","2011",6720
"20001","Researchers (FTE) - Total ","VEN","Venezuela (Bolivarian Republic of)","2012","2012",8686
"20001","Researchers (FTE) - Total ","VNM","Viet Nam","2002","2002",9328
"20001","Researchers (FTE) - Total ","ZMB","Zambia","1996","1996",445
"20001","Researchers (FTE) - Total ","ZMB","Zambia","1997","1997",495
"20001","Researchers (FTE) - Total ","ZMB","Zambia","1998","1998",528
"20001","Researchers (FTE) - Total ","ZMB","Zambia","1999","1999",536
"20001","Researchers (FTE) - Total ","ZMB","Zambia","2008","2008",536
"20001","Researchers (FTE) - Total ","MAC","China, Macao Special Administrative Region","2001","2001",114,"+","National Estimation"
"20001","Researchers (FTE) - Total ","MAC","China, Macao Special Administrative Region","2002","2002",105,"+","National Estimation"
"20001","Researchers (FTE) - Total ","MAC","China, Macao Special Administrative Region","2003","2003",147,"+","National Estimation"
"20001","Researchers (FTE) - Total ","MAC","China, Macao Special Administrative Region","2004","2004",244,"+","National Estimation"
"20001","Researchers (FTE) - Total ","MAC","China, Macao Special Administrative Region","2005","2005",298
"20001","Researchers (FTE) - Total ","MAC","China, Macao Special Administrative Region","2006","2006",275
"20001","Researchers (FTE) - Total ","MAC","China, Macao Special Administrative Region","2007","2007",196
"20001","Researchers (FTE) - Total ","MAC","China, Macao Special Administrative Region","2008","2008",200
"20001","Researchers (FTE) - Total ","MAC","China, Macao Special Administrative Region","2009","2009",300
"20001","Researchers (FTE) - Total ","MAC","China, Macao Special Administrative Region","2010","2010",350
"20001","Researchers (FTE) - Total ","MAC","China, Macao Special Administrative Region","2011","2011",336
"20001","Researchers (FTE) - Total ","MAC","China, Macao Special Administrative Region","2012","2012",416
"20001","Researchers (FTE) - Total ","MAC","China, Macao Special Administrative Region","2013","2013",527
"20001","Researchers (FTE) - Total ","SRB","Serbia","2007","2007",8806
"20001","Researchers (FTE) - Total ","SRB","Serbia","2008","2008",9978
"20001","Researchers (FTE) - Total ","SRB","Serbia","2009","2009",10444
"20001","Researchers (FTE) - Total ","SRB","Serbia","2010","2010",10985
"20001","Researchers (FTE) - Total ","SRB","Serbia","2011","2011",11720
"20001","Researchers (FTE) - Total ","SRB","Serbia","2012","2012",11802
"20001","Researchers (FTE) - Total ","SRB","Serbia","2013","2013",12342
"21001","Researchers (HC) - Total ","AUT","Austria","1998","1998",31404
"21001","Researchers (HC) - Total ","AUT","Austria","2002","2002",39557
"21001","Researchers (HC) - Total ","AUT","Austria","2004","2004",44127
"21001","Researchers (HC) - Total ","AUT","Austria","2006","2006",49597
"21001","Researchers (HC) - Total ","AUT","Austria","2007","2007",53590
"21001","Researchers (HC) - Total ","AUT","Austria","2009","2009",59341
"21001","Researchers (HC) - Total ","AUT","Austria","2011","2011",65609
"21001","Researchers (HC) - Total ","BEL","Belgium","2002","2002",44133
"21001","Researchers (HC) - Total ","BEL","Belgium","2003","2003",44500
"21001","Researchers (HC) - Total ","BEL","Belgium","2004","2004",47363
"21001","Researchers (HC) - Total ","BEL","Belgium","2005","2005",48757
"21001","Researchers (HC) - Total ","BEL","Belgium","2006","2006",49253
"21001","Researchers (HC) - Total ","BEL","Belgium","2007","2007",51278
"21001","Researchers (HC) - Total ","BEL","Belgium","2008","2008",54624
"21001","Researchers (HC) - Total ","BEL","Belgium","2009","2009",55858
"21001","Researchers (HC) - Total ","BEL","Belgium","2010","2010",59403
"21001","Researchers (HC) - Total ","BEL","Belgium","2011","2011",63207
"21001","Researchers (HC) - Total ","CZE","Czech Republic","1996","1996",24828
"21001","Researchers (HC) - Total ","CZE","Czech Republic","1997","1997",27444
"21001","Researchers (HC) - Total ","CZE","Czech Republic","1998","1998",26876
"21001","Researchers (HC) - Total ","CZE","Czech Republic","1999","1999",28850
"21001","Researchers (HC) - Total ","CZE","Czech Republic","2000","2000",30165
"21001","Researchers (HC) - Total ","CZE","Czech Republic","2001","2001",29216
"21001","Researchers (HC) - Total ","CZE","Czech Republic","2002","2002",30635
"21001","Researchers (HC) - Total ","CZE","Czech Republic","2003","2003",31421
"21001","Researchers (HC) - Total ","CZE","Czech Republic","2004","2004",34152
"21001","Researchers (HC) - Total ","CZE","Czech Republic","2005","2005",37542
"21001","Researchers (HC) - Total ","CZE","Czech Republic","2006","2006",39676
"21001","Researchers (HC) - Total ","CZE","Czech Republic","2007","2007",42538
"21001","Researchers (HC) - Total ","CZE","Czech Republic","2008","2008",44240
"21001","Researchers (HC) - Total ","CZE","Czech Republic","2009","2009",43092
"21001","Researchers (HC) - Total ","CZE","Czech Republic","2010","2010",43418
"21001","Researchers (HC) - Total ","CZE","Czech Republic","2011","2011",45902
"21001","Researchers (HC) - Total ","CZE","Czech Republic","2012","2012",47651
"21001","Researchers (HC) - Total ","DNK","Denmark","1997","1997",27575
"21001","Researchers (HC) - Total ","DNK","Denmark","1999","1999",28622
"21001","Researchers (HC) - Total ","DNK","Denmark","2001","2001",29791
"21001","Researchers (HC) - Total ","DNK","Denmark","2002","2002",37883
"21001","Researchers (HC) - Total ","DNK","Denmark","2003","2003",36046
"21001","Researchers (HC) - Total ","DNK","Denmark","2004","2004",39533
"21001","Researchers (HC) - Total ","DNK","Denmark","2005","2005",43460
